trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1802067,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802066,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802065,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802064,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802063,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802062,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802061,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802060,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802107,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802108,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802109,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802110,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802111,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802112,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802113,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802114,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1802115,15211,8,UNION STATION SHUTTLE-Downtown New Haven,,1,130867,158107,0,0
1813749,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130575,157621,0,0
1813748,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130577,157621,0,0
1813753,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130575,157620,0,0
1813747,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130577,157621,0,0
1813744,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130575,157621,0,0
1813752,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130577,157620,0,0
1813746,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130575,157621,0,0
1813751,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130576,157620,0,0
1813743,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130575,157620,0,0
1813745,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130578,157621,0,0
1813750,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130576,157621,0,0
1813754,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130575,157621,0,0
1813755,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130574,157621,0,0
1813756,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130576,157621,0,0
1813757,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130575,157621,0,0
1813758,15184,9,206E - EAST CHAPEL ST-Lighthouse Rd-Tweed-NH Airpt-East Haven Ctr,,0,130574,157621,0,0
1813768,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130575,157629,0,0
1813767,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130577,157629,0,0
1813766,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130575,157630,0,0
1813763,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130577,157629,0,0
1813765,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130575,157629,0,0
1813760,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130577,157630,0,0
1813762,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130575,157629,0,0
1813759,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130576,157630,0,0
1813761,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130575,157630,0,0
1813764,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130578,157629,0,0
1813769,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130576,157629,0,0
1813770,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130575,157629,0,0
1813771,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130574,157629,0,0
1813774,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130576,157629,0,0
1813772,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130575,157629,0,0
1813773,15184,9,206 - EAST CHAPEL ST-Downtown New Haven,,1,130574,157629,0,0
1813801,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130596,157664,0,0
1813800,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130597,157664,0,0
1813799,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130598,157668,0,0
1813798,15185,9,212W - GRAND AVE-Walmart,,0,130599,157656,0,0
1813797,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130596,157668,0,0
1813796,15185,9,212W - GRAND AVE-Walmart,,0,130600,157656,0,0
1813795,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130597,157664,0,0
1813794,15185,9,212W - GRAND AVE-Walmart,,0,130601,157656,0,0
1813793,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130599,157664,0,0
1813792,15185,9,212W - GRAND AVE-Walmart,,0,130598,157656,0,0
1813791,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130600,157664,0,0
1813790,15185,9,212W - GRAND AVE-Walmart,,0,130596,157656,0,0
1813789,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130601,157664,0,0
1813788,15185,9,212W - GRAND AVE-Walmart,,0,130597,157656,0,0
1813787,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130598,157668,0,0
1813786,15185,9,212W - GRAND AVE-Walmart,,0,130599,157656,0,0
1813785,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130596,157668,0,0
1813784,15185,9,212W - GRAND AVE-Walmart,,0,130600,157656,0,0
1813783,15185,9,212U - GRAND AVE-Walmart-Universal Dr-North Haven Ctr,,0,130602,157664,0,0
1813782,15185,9,212 - GRAND AVE-Ferry St,,0,130601,157669,0,0
1813781,15185,9,212W - GRAND AVE-Walmart,,0,130599,157656,0,0
1813780,15185,9,212W - GRAND AVE-Walmart,,0,130603,157656,0,0
1813779,15185,9,212W - GRAND AVE-Walmart,,0,130602,157656,0,0
1813778,15185,9,212W - GRAND AVE-Walmart,,0,130603,157656,0,0
1813777,15185,9,212W - GRAND AVE-Walmart,,0,130602,157656,0,0
1813776,15185,9,212W - GRAND AVE-Walmart,,0,130603,157656,0,0
1813775,15185,9,212W - GRAND AVE-Walmart,,0,130602,157656,0,0
1813829,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130597,157683,0,0
1813828,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130598,157684,0,0
1813827,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130596,157680,0,0
1813826,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130600,157691,0,0
1813825,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130597,157680,0,0
1813824,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130599,157684,0,0
1813823,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130598,157689,0,0
1813822,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130600,157694,0,0
1813821,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130596,157689,0,0
1813820,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130601,157694,0,0
1813819,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130597,157680,0,0
1813818,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130598,157694,0,0
1813817,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130599,157680,0,0
1813816,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130596,157694,0,0
1813815,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130600,157680,0,0
1813814,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130597,157694,0,0
1813813,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130601,157680,0,0
1813812,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130599,157684,0,0
1813811,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130598,157689,0,0
1813810,15185,9,212X - NEW HAVEN via I-91,,1,130600,157686,0,0
1813809,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130596,157689,0,0
1813808,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130602,157680,0,0
1813807,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130603,157684,0,0
1813806,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130602,157684,0,0
1813803,15185,9,212X - NEW HAVEN via I-91,,1,131768,157688,0,0
1813805,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130603,157684,0,0
1813802,15185,9,212X - NEW HAVEN via I-91,,1,131768,157688,0,0
1813804,15185,9,212 - GRAND AVE-Downtown New Haven,,1,130602,157684,0,0
1813834,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131769,157719,0,0
1813833,15187,9,215X - NORTH HAVEN-Amazon via I-91,,0,130662,157702,0,0
1813835,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131770,157719,0,0
1813832,15187,9,215X - NORTH HAVEN-Amazon via I-91,,0,130663,157702,0,0
1813836,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131771,157719,0,0
1813837,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131769,157719,0,0
1813838,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131772,157719,0,0
1813839,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,130657,157719,0,0
1813840,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,130656,157719,0,0
1813841,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131773,157719,0,0
1813842,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131774,157719,0,0
1813843,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131775,157719,0,0
1813844,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131773,157719,0,0
1813845,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131774,157719,0,0
1813831,15187,9,215X - NORTH HAVEN-Amazon via I-91,,0,130664,157702,0,0
1813846,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131775,157719,0,0
1813830,15187,9,215X - NORTH HAVEN-Amazon via I-91,,0,130600,157702,0,0
1813847,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131773,157719,0,0
1813848,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131774,157719,0,0
1813849,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131775,157719,0,0
1813850,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131773,157719,0,0
1813851,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131774,157719,0,0
1813852,15187,9,215M - MERIDEN-Amazon-Wallingford RR Stn via Universal Dr,,0,131775,157719,0,0
1813858,15187,9,215X - NEW HAVEN via I-91,,1,130596,157720,0,0
1813857,15187,9,215X - NEW HAVEN via I-91,,1,130662,157720,0,0
1813859,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131771,157722,0,0
1813856,15187,9,215X - NEW HAVEN via I-91,,1,130662,157720,0,0
1813860,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131769,157722,0,0
1813855,15187,9,215X - NEW HAVEN via I-91,,1,130663,157720,0,0
1813861,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131770,157722,0,0
1813862,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131771,157722,0,0
1813863,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131769,157722,0,0
1813864,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131772,157722,0,0
1813865,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,130657,157722,0,0
1813866,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,130656,157722,0,0
1813867,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131773,157722,0,0
1813868,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131774,157722,0,0
1813869,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131775,157722,0,0
1813854,15187,9,215X - NEW HAVEN via I-91,,1,130664,157720,0,0
1813870,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131773,157722,0,0
1813871,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131774,157722,0,0
1813853,15187,9,215X - NEW HAVEN via I-91,,1,130600,157720,0,0
1813872,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131775,157722,0,0
1813873,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131773,157722,0,0
1813874,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131774,157722,0,0
1813875,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131775,157722,0,0
1813876,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131773,157722,0,0
1813877,15187,9,215 - NEW HAVEN via Amazon-Universal Dr,,1,131774,157722,0,0
1813888,15188,9,223 - LOMBARD ST-Clinton Park,,0,130578,157743,0,0
1813887,15188,9,223 - LOMBARD ST-Clinton Park,,0,130576,157743,0,0
1813886,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130578,157748,0,0
1813885,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130702,157748,0,0
1813884,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130578,157748,0,0
1813883,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130576,157748,0,0
1813882,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130578,157748,0,0
1813881,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130574,157748,0,0
1813880,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130578,157748,0,0
1813879,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130701,157748,0,0
1813878,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130574,157748,0,0
1813889,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130701,157748,0,0
1813890,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130578,157748,0,0
1813891,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130701,157748,0,0
1813892,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130578,157748,0,0
1813893,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130701,157748,0,0
1813894,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130578,157748,0,0
1813895,15188,9,223W - LOMBARD ST-Clinton Park-Walmart,,0,130701,157748,0,0
1813906,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130578,157754,0,0
1813905,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130576,157754,0,0
1813904,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130578,157752,0,0
1813903,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130702,157752,0,0
1813902,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130578,157752,0,0
1813901,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130576,157752,0,0
1813900,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130578,157752,0,0
1813899,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130574,157752,0,0
1813898,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130578,157752,0,0
1813897,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130701,157752,0,0
1813896,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130574,157752,0,0
1813907,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130701,157752,0,0
1813908,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130578,157752,0,0
1813909,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130701,157752,0,0
1813910,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130578,157752,0,0
1813911,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130701,157752,0,0
1813912,15188,9,223 - LOMBARD ST-Downtown New Haven,,1,130578,157752,0,0
1813921,15189,9,224 - STATE ST-State & Ridge,,0,130575,157757,0,0
1813920,15189,9,224 - STATE ST-State & Ridge,,0,130577,157757,0,0
1813919,15189,9,224 - STATE ST-State & Ridge,,0,130575,157757,0,0
1813918,15189,9,224 - STATE ST-State & Ridge,,0,130577,157757,0,0
1813917,15189,9,224 - STATE ST-State & Ridge,,0,130575,157757,0,0
1813916,15189,9,224 - STATE ST-State & Ridge,,0,130716,157757,0,0
1813915,15189,9,224 - STATE ST-State & Ridge,,0,130575,157757,0,0
1813914,15189,9,224 - STATE ST-State & Ridge,,0,130577,157757,0,0
1813913,15189,9,224 - STATE ST-State & Ridge,,0,131776,157757,0,0
1813922,15189,9,224 - STATE ST-State & Ridge,,0,131776,157757,0,0
1813923,15189,9,224 - STATE ST-State & Ridge,,0,131776,157757,0,0
1813924,15189,9,224 - STATE ST-State & Ridge,,0,131776,157757,0,0
1813925,15189,9,224 - STATE ST-State & Ridge,,0,131776,157757,0,0
1813926,15189,9,224 - STATE ST-State & Ridge,,0,131776,157757,0,0
1813927,15189,9,224 - STATE ST-State & Ridge,,0,131776,157757,0,0
1813928,15189,9,224 - STATE ST-State & Ridge,,0,131776,157758,0,0
1813929,15189,9,224 - STATE ST-Downtown New Haven,,1,130575,157766,0,0
1813938,15189,9,224 - STATE ST-Downtown New Haven,,1,130577,157766,0,0
1813937,15189,9,224 - STATE ST-Downtown New Haven,,1,130575,157765,0,0
1813936,15189,9,224 - STATE ST-Downtown New Haven,,1,130577,157765,0,0
1813935,15189,9,224 - STATE ST-Downtown New Haven,,1,130575,157765,0,0
1813934,15189,9,224 - STATE ST-Downtown New Haven,,1,130577,157765,0,0
1813933,15189,9,224 - STATE ST-Downtown New Haven,,1,130575,157765,0,0
1813932,15189,9,224 - STATE ST-Downtown New Haven,,1,130716,157765,0,0
1813931,15189,9,224 - STATE ST-Downtown New Haven,,1,130575,157765,0,0
1813930,15189,9,224 - STATE ST-Downtown New Haven,,1,130577,157765,0,0
1813939,15189,9,224 - STATE ST-Downtown New Haven,,1,131776,157765,0,0
1813940,15189,9,224 - STATE ST-Downtown New Haven,,1,131776,157765,0,0
1813941,15189,9,224 - STATE ST-Downtown New Haven,,1,131776,157765,0,0
1813942,15189,9,224 - STATE ST-Downtown New Haven,,1,131776,157765,0,0
1813943,15189,9,224 - STATE ST-Downtown New Haven,,1,131776,157765,0,0
1813944,15189,9,224 - STATE ST-Downtown New Haven,,1,131776,157765,0,0
1813945,15189,9,224 - STATE ST-Downtown New Haven,,1,131776,157765,0,0
1813949,15190,9,228C - WHITNEY AVE-Centerville-Quinnipiac Univ,,0,130741,157778,0,0
1813948,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130737,157777,0,0
1813947,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130738,157777,0,0
1813955,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130737,157777,0,0
1813954,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130738,157777,0,0
1813953,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130739,157777,0,0
1813952,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130662,157777,0,0
1813951,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130740,157777,0,0
1813946,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130716,157777,0,0
1813950,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130740,157777,0,0
1813956,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130716,157777,0,0
1813957,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,130736,157777,0,0
1813958,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,131777,157777,0,0
1813959,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,131778,157777,0,0
1813960,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,131777,157777,0,0
1813961,15190,9,228C - WHITNEY AVE-Centerville-Hamden Plaza via Hamden Hills,,0,131778,157777,0,0
1813962,15190,9,228 - WHITNEY AVE-Davis St,,0,131777,157773,0,0
1813970,15190,9,228 - Whitney AVE-Downtown New Haven,,1,130737,157794,0,0
1813979,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130741,157790,0,0
1813978,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130737,157787,0,0
1813977,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130738,157787,0,0
1813968,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130737,157787,0,0
1813967,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130738,157787,0,0
1813966,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130739,157787,0,0
1813965,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130662,157787,0,0
1813964,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130740,157787,0,0
1813969,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130716,157787,0,0
1813963,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130736,157787,0,0
1813971,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130740,157787,0,0
1813972,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130716,157787,0,0
1813973,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,130736,157787,0,0
1813974,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,131777,157787,0,0
1813975,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,131778,157787,0,0
1813976,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,131777,157787,0,0
1813980,15190,9,228 - WHITNEY AVE-Downtown New Haven,,1,131778,157787,0,0
1813987,15191,9,229X - WATERBURY-Centerville via I-91,,0,130662,157796,0,0
1813986,15191,9,229X - WATERBURY-Centerville via I-91,,0,130740,157796,0,0
1813988,15191,9,229X - WATERBURY-Centerville via I-91,,0,130771,157796,0,0
1813985,15191,9,229X - WATERBURY-Centerville via I-91,,0,130662,157796,0,0
1813984,15191,9,229X - WATERBURY-Centerville via I-91,,0,130772,157796,0,0
1813983,15191,9,229X - WATERBURY-Centerville via I-91,,0,130771,157796,0,0
1813982,15191,9,229X - WATERBURY-Centerville via I-91,,0,130773,157796,0,0
1813981,15191,9,229X - WATERBURY-Centerville via I-91,,0,130774,157796,0,0
1813989,15191,9,229X - WATERBURY-Centerville via I-91,,0,130770,157796,0,0
1813990,15191,9,229X - WATERBURY-Centerville via I-91,,0,130769,157796,0,0
1813991,15191,9,229X - WATERBURY-Centerville via I-91,,0,130664,157796,0,0
1813992,15191,9,229X - WATERBURY-Centerville via I-91,,0,130768,157796,0,0
1813993,15191,9,229X - WATERBURY-Centerville via I-91,,0,130770,157796,0,0
1813994,15191,9,229X - WATERBURY-Centerville via I-91,,0,130664,157796,0,0
1813995,15191,9,229X - WATERBURY-Centerville via I-91,,0,130769,157796,0,0
1813996,15191,9,229X - WATERBURY-Centerville via I-91,,0,130768,157796,0,0
1814003,15191,9,229X - NEW HAVEN via I-91,,1,130662,157800,0,0
1814002,15191,9,229X - NEW HAVEN via I-91,,1,130740,157800,0,0
1814004,15191,9,229X - NEW HAVEN via I-91,,1,130771,157800,0,0
1814001,15191,9,229X - NEW HAVEN via I-91,,1,130662,157800,0,0
1813999,15191,9,229X - NEW HAVEN via I-91,,1,130772,157800,0,0
1814000,15191,9,229X - NEW HAVEN via I-91,,1,130771,157800,0,0
1814005,15191,9,229X - NEW HAVEN via I-91,,1,130773,157800,0,0
1813998,15191,9,229X - NEW HAVEN via I-91,,1,130774,157800,0,0
1813997,15191,9,229X - NEW HAVEN via I-91,,1,130770,157800,0,0
1814006,15191,9,229X - NEW HAVEN via I-91,,1,130769,157800,0,0
1814007,15191,9,229X - NEW HAVEN via I-91,,1,130664,157800,0,0
1814008,15191,9,229X - NEW HAVEN via I-91,,1,130768,157800,0,0
1814009,15191,9,229X - NEW HAVEN via I-91,,1,130770,157800,0,0
1814010,15191,9,229X - NEW HAVEN via I-91,,1,130664,157800,0,0
1814011,15191,9,229X - NEW HAVEN via I-91,,1,130769,157800,0,0
1814020,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130788,157805,0,0
1814019,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130741,157805,0,0
1814018,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130788,157805,0,0
1814017,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130702,157805,0,0
1814016,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130740,157805,0,0
1814015,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130774,157805,0,0
1814014,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130656,157805,0,0
1814013,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130768,157805,0,0
1814012,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130656,157805,0,0
1814021,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130773,157805,0,0
1814022,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130656,157805,0,0
1814023,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130773,157805,0,0
1814024,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130787,157805,0,0
1814025,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130656,157805,0,0
1814026,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130773,157805,0,0
1814027,15192,9,234P - WINCHESTER AVE-Davenport Apts-Putnam Place,,0,130787,157805,0,0
1814029,15192,9,234 - WINCHESTER AVE-Downtown New Haven,,1,130741,157813,0,0
