route_id,direction_id,stop_1,stop_2,distance_m
15234,1,Newington Ave @ opp Stafford St,Newington Ave @ opp Sprague St,91.96
15234,1,Newington Ave @ opp Windham St,Newington Ave @ opp Stanwood St,104.66
15234,1,New Britain Ave @ Cumberland St,New Britain Ave @ Fire Station,113.94
15234,1,New Britain Ave @ Washington St,Washington St @ opp Colonial St,67.64
15234,1,Washington St @ opp Colonial St,Washington St @ opp Brownell Ave,79.53
15235,0,Barbour St @ Nelson St,Barbour St @ Judson St,123.61
15235,0,Barbour St @ Earle St,Barbour St @ Kensington St,97.53
15235,0,Hampton St @ Cleveland Ave,Hampton St @ Montville St,110.52
15235,0,Barbour St @ Tower Ave,Tower Ave @ opp Barbour St,87.15
15235,1,Barbour St @ Tower Ave,Tower Ave @ opp Barbour St,87.15
15235,1,Barbour St @ Judson St,Barbour St @ Nelson St,124.02
15235,1,Main St @ Florence St,Main St @ Belden St,110.88
15235,1,Vine St @ City of Hartford Department of Health & Human Services,Vine St @ opp Mental Health Ctr,71.38
15235,1,Vine St @ opp Love Ln,Vine St @ opp Westland St,124.39
15235,1,Vine St @ opp Winchester St,Vine St @ opp Rockville St,78.67
15235,1,Vine St @ opp Rockville St,Vine St @ opp Vineland Ter,84.66
15235,1,Vine St @ opp Vineland Ter,Vine St @ Edgewood St,103.72
15235,1,Vine St @ Keney Ter,Capen St @ Vine St,55.98
15235,1,Capen St @ Enfield St,Capen St @ Garden St,89.91
15236,0,Main St @ Fire Station,Main St @ Park St,90.18
15236,0,Maple Ave @ opp 270 Maple Ave,Maple Ave @ Opp Pawtucket St,120.87
15236,0,Campfield Ave @ Adelaide St,Campfield Ave @ Bushnell St,107.31
15236,0,Campfield Ave @ Cromwell St,Campfield Ave @ Opp Tredeau St,83.11
15236,0,Campfield Ave @ Victoria Rd,Folly Brook Blvd @ 23 Folly Brook Blvd,115.5
15236,0,Folly Brook Blvd @ 23 Folly Brook Blvd,Folly Brook Blvd @ 41 Folly Brook Blvd,104.5
15236,0,Folly Brook Blvd @ 41 Folly Brook Blvd,Folly Brook Blvd @ Opp 68 Folly Brook Blvd,107.93
15236,0,Folly Brook Blvd @ Opp 68 Folly Brook Blvd,Folly Brook Blvd @ 97 Folly Brook Blvd,89.44
15236,0,Folly Brook Blvd @ 97 Folly Brook Blvd,Folly Brook Blvd @ Jordan Ln,98.4
15236,0,Wolcott Hill Rd @ Jordan Ln,Wolcott Hill Park & Ride @ Wolcott Hill Rd,55.18
15236,1,Wolcott Hill Park & Ride @ Wolcott Hill Rd,Wolcott Hill Rd @ Saxon Rd,46.24
15236,1,Wolcott Hill Park & Ride @ Wolcott Hill Rd,Jordan Ln @ Wolcott Hill Rd,117.18
15236,1,Folly Brook Blvd @ Jordan Ln,Folly Brook Blvd @ 102 Folly Brook Blvd,104.1
15236,1,Folly Brook Blvd @ 102 Folly Brook Blvd,Folly Brook Blvd @ 68 Folly Brook Blvd,118.96
15236,1,Folly Brook Blvd @ 68 Folly Brook Blvd,Folly Brook Blvd @ 46 Folly Brook Blvd,83.83
15236,1,Folly Brook Blvd @ 46 Folly Brook Blvd,Folly Brook Blvd @ & 22 Folly Brook Blvd,104.44
15236,1,Folly Brook Blvd @ & 22 Folly Brook Blvd,Campfield Ave @ Victoria Rd,121.11
15236,1,Campfield Ave @ Bushnell St,Campfield Ave @ Adelaide St,113.31
15237,0,Albany Ave @ Garden St,Garden St @ Albany Ave,37.18
15237,0,Garden St @ 536 Garden St,Garden St @ Capen St,123.73
15237,0,Garden St @ 604 Garden St,Garden St @ 620 Garden St,73.64
15237,0,Garden St @ 620 Garden St,Garden St @ Nelson St,100.78
15237,0,Garden St @ 702 Garden St,Garden St @ Westland St,99.29
15237,0,Garden St @ Westland St,Garden St @ 758 Gaarden St,95.29
15237,0,Garden St @ 758 Gaarden St,Garden St @ Risley St,95.04
15237,0,Charlotte St @ Barbour St,Barbour St @ Risley St,119.17
15237,1,Garden St @ Westland St,Garden St @ 701 Garden St,115.83
15237,1,Garden St @ Edgewood St,Garden St @ Capen St,78.43
15237,1,Albany Ave @ Chestnut St,Albany Ave @ 62 Albany Ave,101.14
15239,0,Vine St @ Mansfield St,Vine St @ Capen St,102.98
15239,0,Vine St @ Edgewood St,Vine St @ Vineland Ter,108.78
15239,0,Vine St @ Vineland Ter,Vine St @ Rockville St,90.97
15239,0,Vine St @ Rockville St,Vine St @ Winchester St,110.48
15239,0,Coventry St @ 56 Coventry St,Coventry St @ Opp Branford St,93.4
15239,0,Coventry St @ Phillps Senior Housing,Coventry St @ Tower Ave,72.94
15239,0,Coventry St @ Gilbert Ave,Coventry St @ Gilbert Ave,47.2
15239,0,Coventry St @ Merriam Ave,Coventry St @ Merriam Ave,20.16
15239,1,Coventry St @ Pershing St,Coventry St @ Baltic St,110.13
15239,1,Coventry St @ Baltic St,Coventry St @ Tower Ave,72.95
15239,1,Coventry St @ Tower Ave,Coventry St @ Burgdorf Health Ctr,71.65
15239,1,Vine St @ City of Hartford Department of Health & Human Services,Vine St @ opp Mental Health Ctr,71.38
15239,1,Vine St @ opp Love Ln,Vine St @ opp Westland St,124.39
15239,1,Vine St @ opp Winchester St,Vine St @ opp Rockville St,78.67
15239,1,Vine St @ opp Rockville St,Vine St @ opp Vineland Ter,84.66
15239,1,Vine St @ opp Vineland Ter,Vine St @ Edgewood St,103.72
15239,1,Vine St @ Keney Ter,Vine St @ Mansfield St,95.8
15239,1,Albany Ave @ Chestnut St,Albany Ave @ 62 Albany Ave,101.14
15240,0,Franklin Ave @ Shultas Pl,Franklin Ave @ Benton St,124.22
15240,0,Franklin Ave @ Whitmore St,Franklin Ave @ Bond St,106.09
15240,0,Franklin Ave @ Adelaide St,Franklin Ave @ Bushnell St,117.26
15240,0,Franklin Ave @ opp Wayland St,Franklin Ave @ Brown St,76.27
15240,0,Franklin Ave @ Victoria Rd,Wolcott Hill Rd @ Stillman Rd,107.63
15240,0,Wolcott Hill Rd @ Stillman Rd,Wolcott Hill Rd @ Reed Dr,107.08
15240,0,Wolcott Hill Rd @ Reed Dr,Wolcott Hill Rd @ Judd Rd,110.18
15240,0,Wolcott Hill Rd @ Judd Rd,Wolcott Hill Rd @ Saxon Rd,106.2
15240,0,Wolcott Hill Park & Ride @ Wolcott Hill Rd,Wolcott Hill Rd @ Saxon Rd,46.24
15240,0,Wolcott Hill Park & Ride @ Wolcott Hill Rd,Wolcott Hill Rd @ Jordan Ln,108.61
15240,0,Wolcott Hill Rd @ Saxon Rd,Wolcott Hill Rd @ Jordan Ln,115.27
15240,0,Wolcott Hill Rd @ Livingston St,Wolcott Hill Rd @ opp Rockland St,64.72
15240,0,Wolcott Hill Rd @ Knoll St,Wolcott Hill Rd @ opp Flower St,93.14
15240,0,Wolcott Hill Rd @ Nott St,Wolcott Hill Rd @ opp Hillcrest Ave,113.23
15240,0,Wolcott Hill Rd @ opp Cottwell Dr,Wolcott Hill Rd @ opp Somerset St,117.19
15240,0,Wolcott Hill Rd @ opp Somerset St,Wolcott Hill Rd @ opp Belcher Rd,104.73
15240,0,Wolcott Hill Rd @ Stillwold Dr W,Wolcott Hill Rd @ Dix Rd,69.77
15240,0,Wolcott Hill Rd @ Brimfield Rd,Wolcott Hill Rd @ Bunce Rd,109.07
15240,0,Wolcott Hill Rd @ Prospect St,Prospect St @ 217 Prospect St,120.02
15240,0,Griswold Rd @ opp Cheston Cir,Griswold Rd @ Fairlane Dr,98.49
15240,0,Griswold Rd @ Fairlane Dr,Griswold Rd @ Two Brook Rd,68.93
15240,0,Griswold Rd @ 459 Griswold Rd,Maple St @ Two Stone Dr 1,121.77
15240,0,Maple St @ Two Stone Dr 2,Maple St @ Fox Hill Rd,77.52
15240,0,Maple St @ Fox Hill Rd,Maple St @ Valley View Dr,116.91
15240,0,Gilbert Ave @ Fern St,Gilbert Ave @ Bayberry Ln,90.32
15240,0,Cromwell Ave @ Cold Spring Rd,Cold Spring Rd @ Cromwell Ave,75.88
15240,0,Cromwell Ave @ Cold Spring Rd,Cold Spring Rd @ Cromwell Ave,57.96
15240,0,Cold Spring Rd @ Cromwell Ave,Cold Spring Rd @ Cromwell Ave,28.59
15240,0,Cold Spring Rd @ Pequot Dr,Cold Spring Rd @ Century Hills Dr,21.89
15240,0,Cold Spring Rd @ Woodfield Crossing,Century Hills Dr @ Water Course Row,124.31
15240,0,Silas Deane Hwy @ Cumberland Ave,Silas Deane Hwy @ Oxford St,118.02
15240,0,Silas Deane Hwy @ Hillcrest Ave,Silas Deane Hwy @ Morrison Ave,98.51
15240,0,Silas Deane Hwy @ Maple St,Silas Deane Hwy @ Sterling Jewelers,90.74
15240,0,Charter Rd @ 41 Charter Rd,Charter Rd @ Montague St,96.41
15240,0,Silas Deane Hwy @ Executive Sq,Executive Sq @ Silas Deane Hwy,22.82
15240,0,Silas Deane Hwy @ Executive Sq,Executive Dr @ Executive Sq,121.94
15240,0,Executive Sq @ Silas Deane Hwy,Executive Dr @ Executive Sq,99.25
15240,0,Jordan Ln @ opp Albert Ave,Jordan Ln @ opp Goodwin Ave,83.5
15240,1,Gilbert Ave @ Fern St,Gilbert Ave @ Bayberry Ln,90.32
15240,1,Orchard St @ Valley Brook Rd,Orchard St @Textbook Ave,76.83
15240,1,Waters Ave @ Valley Crest Dr,Waters Ave @ Caliber Ln,106.98
15240,1,Waters Ave @ Caliber Ln,Waters Ave @ Maple St,120.72
15240,1,Waters Ave @ Maple St,Griswold Rd @ 458 Griswold Rd,89.63
15240,1,Griswold Rd @ opp Two Brook Rd,Griswold Rd @ opp Fairlane Dr,115.32
15240,1,Griswold Rd @ opp Fairlane Dr,Griswold Rd @ Cheston Cir,114.79
15240,1,Wolcott Hill Rd @ opp Bunce Rd,Wolcott Hill Rd @ Brimfield Rd,110.75
15240,1,Wolcott Hill Rd @ Beverly Rd,Wolcott Hill Rd @ Coleman Rd,124.72
15240,1,Wolcott Hill Rd @ opp Dix Rd,Wolcott Hill Rd @ Stillwold Dr W,97.64
15240,1,Wolcott Hill Rd @ 550 Wolcott Hill Rd,Wolcott Hill Rd @ Wells Rd,108.48
15240,1,Wolcott Hill Rd @ Belcher Rd,Wolcott Hill Rd @ Somerset St,105.92
15240,1,Wolcott Hill Rd @ Somerset St,Wolcott Hill Rd @ Cottwell Dr,118.74
15240,1,Wolcott Hill Rd @ Fairmont St,Wolcott Hill Rd @ Church St,121.99
15240,1,Wolcott Hill Rd @ Morrison Ave,Wolcott Hill Rd @ Hillcrest Ave,109.49
15240,1,Wolcott Hill Rd @ Nott St,Wolcott Hill Rd @ Flower St,100.72
15240,1,Wolcott Hill Rd @ Flower St,Wolcott Hill Rd @ Lorraine Rd,105.51
15240,1,Wolcott Hill Rd @ opp Saxon Rd,Wolcott Hill Park & Ride @ Wolcott Hill Rd,53.58
15240,1,Wolcott Hill Rd @ opp Reed Dr,Wolcott Hill Rd @ opp Stillman Rd,108.18
15240,1,Franklin Ave @ Victoria Rd,Franklin Ave @ Montowese St,78.13
15240,1,Franklin Ave @ Brown St,Franklin Ave @ Wayland St,89.08
15240,1,Franklin Ave @ Preston St,Franklin Ave @ Bliss St,118.25
15240,1,Franklin Ave @ Barker St,Franklin Ave @ Bond St,100.24
15240,1,Executive Dr @ Executive Sq,Executive Sq @ Silas Deane Hwy,91.4
15240,1,Executive Sq @ Silas Deane Hwy,Silas Deane Hwy @ opp Executive Sq,58.68
15240,1,Silas Deane Hwy @ opp Executive Sq,Silas Deane Hwy @ Motel 6,121.79
15240,1,Town Line Rd @ Wal- Mart,Town Line Rd @ Charter Rd,116.85
15240,1,Charter Rd @ Opp Montague St,Charter Rd @ 38 Charter Rd,92.48
15240,1,Wethersfield Shopping Center @ Silas Deane Hwy,Silas Deane Hwy @ CVS,114.27
15240,1,Silas Deane Hwy @ New England Patio & Hearth,Silas Deane Hwy @ Maple St,95.99
15240,1,Silas Deane Hwy @ Coleman Rd,Silas Deane Hwy @ Chamberlain Rd,118.97
15240,1,Silas Deane Hwy @ Chamberlain Rd,Silas Deane Hwy @ opp Stillwold Dr,114.27
15240,1,Silas Deane Hwy @ 291 Silas Deane Hwy,Silas Deane Hwy @ 266 Silas Deane Hwy,112.4
15240,1,Silas Deane Hwy @ 266 Silas Deane Hwy,Silas Deane Hwy @ opp Cumberland Ave,88.79
15241,0,Blue Hills Ave @ Opp Norfolk St,Blue Hills Ave @ Westbourne Pkwy,84.57
15241,0,Blue Hills Ave @ Opp Burlington St,Blue Hills Ave @ Opp Sharon St,103.41
15241,0,Blue Hills Ave @ Opp Hebron St,Blue Hills Ave @ Opp Chatham St,85.17
15241,0,Blue Hills Ave @ Colebrook St,Blue Hills Ave @ Holcomb St,107.43
15241,0,Blue Hills Ave @ Holcomb St,Blue Hills Ave @ Opp Andover St,103.68
15241,0,Blue Hills Ave @ E Euclid St,Blue Hills Ave @ E Morningside St,92.42
15241,0,Blue Hills Ave @ Gilbert Ave,Blue Hills Ave @ Merriam Ave,118.76
15241,0,Blue Hills Ave @ Merriam Ave,Blue Hills Ave @ Elizabeth Ave,77.75
15241,0,Copaco @ McDonald's,Copaco @ IHOP,100.44
15241,0,Cottage Grove Rd @ Tyler St,Tyler St @ Dale Ave,106.15
15241,0,Cottage Grove Rd @ Cottage Grove Cir,Cottage Grove Rd @ Lincoln Terr,103.81
15241,0,Tyler St @ 80 Tyler St,Park Ave @ opp Tyler St,92.2
15241,0,Wintonbury Ave @ Wintonbury Mall,Sacred Heart Lot @ Wintonbury Ave,104.27
15241,1,Cottage Grove Rd @ Opp 580 Cottage Grove Rd,Cottage Grove Rd @ Northwestern Dr,96.63
15241,1,Walsh St @ Blue Hills Ave,Blue Hills Ave @ Porter Ave,102.78
15241,1,Blue Hills Ave @ Opp Elizabeth Ave,Blue Hills Ave @ Hubbard St,108.61
15241,1,Blue Hills Ave @ Hubbard St,Blue Hills Ave @ Darby St,95.75
15241,1,Blue Hills Ave @ Darby St,Blue Hills Ave @ Brookline Ave,94.6
15241,1,Blue Hills Ave @ Andover St,Blue Hills Ave @ Holcomb St,101.25
15241,1,Blue Hills Ave @ Colebrook St,Blue Hills Ave @ Pembroke St,94.08
15241,1,Blue Hills Ave @ Chatham St,Blue Hills Ave @ Hebron St,81.55
15241,1,Blue Hills Ave @ Hebron St,Blue Hills Ave @ Sharon St,109.67
15241,1,Blue Hills Ave @ Burlington St,Blue Hills Ave @ Westbourne Pkwy,106.44
15241,1,Albany Ave @ Collin Bennett Building,Albany Ave @ Woodland St,124.71
15241,1,Albany Ave @ Chestnut St,Albany Ave @ 62 Albany Ave,101.14
15241,1,Main St @ Gold St,Main St @ Pearl St,123.48
15241,1,Sacred Heart Lot @ Wintonbury Ave,Wintonbury Ave @ Jerome Ave,108.45
15241,1,Park Ave @ Tyler St,Tyler St @ 81 Tyler St,53.23
15241,1,Tyler St @ 81 Tyler St,Tyler St @ opp Rockwell Ave,106.59
15242,0,Blue Hills Ave @ Opp Norfolk St,Blue Hills Ave @ Westbourne Pkwy,84.57
15242,0,Blue Hills Ave @ Opp Burlington St,Blue Hills Ave @ Opp Sharon St,103.41
15242,0,Blue Hills Ave @ Opp Hebron St,Blue Hills Ave @ Opp Chatham St,85.17
15242,0,Blue Hills Ave @ Colebrook St,Blue Hills Ave @ Holcomb St,107.43
15242,0,Blue Hills Ave @ Holcomb St,Blue Hills Ave @ Opp Andover St,103.68
15242,0,Blue Hills Ave @ E Euclid St,Blue Hills Ave @ E Morningside St,92.42
15242,0,Blue Hills Ave @ Gilbert Ave,Blue Hills Ave @ Merriam Ave,118.76
15242,0,Blue Hills Ave @ Merriam Ave,Blue Hills Ave @ Elizabeth Ave,77.75
15242,0,Blue Hills Ave @ Englewood Ave,Blue Hills Ave @ Brookdale Ave,104.79
15242,0,Sav-Mor Plaza @ Blue Hills Ave,Blue Hills Ave @ Opp Sav-Mor Plaza,95.93
15242,1,Sav-Mor Plaza @ Blue Hills Ave,Blue Hills Ave @ Save-Mor Plaza,87.5
15242,1,Blue Hills Ave @ Rockwell Ave,Blue Hills Ave @ Walsh St,107.61
15242,1,Blue Hills Ave @ Opp Elizabeth Ave,Blue Hills Ave @ Hubbard St,108.61
15242,1,Blue Hills Ave @ Hubbard St,Blue Hills Ave @ Darby St,95.75
15242,1,Blue Hills Ave @ Darby St,Blue Hills Ave @ Brookline Ave,94.6
15242,1,Blue Hills Ave @ Andover St,Blue Hills Ave @ Holcomb St,101.25
15242,1,Blue Hills Ave @ Colebrook St,Blue Hills Ave @ Pembroke St,94.08
15242,1,Blue Hills Ave @ Chatham St,Blue Hills Ave @ Hebron St,81.55
15242,1,Blue Hills Ave @ Hebron St,Blue Hills Ave @ Sharon St,109.67
15242,1,Blue Hills Ave @ Burlington St,Blue Hills Ave @ Westbourne Pkwy,106.44
15242,1,Albany Ave @ Collin Bennett Building,Albany Ave @ Woodland St,124.71
15242,1,Albany Ave @ Chestnut St,Albany Ave @ 62 Albany Ave,101.14
15243,0,Wethersfield Ave @ Elliott St,Wethersfield Ave @ Mannz St,74.03
15243,0,Wethersfield Ave @ Bliss St,Wethersfield Ave @ Preston St,112.88
15243,0,Wethersfield Ave @ Preston St,Wethersfield Ave @ Bodwell St,104.52
15243,0,Wethersfield Ave @ Bodwell St,Wethersfield Ave @ Wayland St,86.39
15243,0,Wethersfield Ave @ Wayland St,Wethersfield Ave @ Brown St,103.56
15243,0,Wethersfield Ave @ Brown St,Wethersfield Ave @ Standish St,115.03
15243,0,Wethersfield Ave @ Roosevelt St,Wethersfield Ave @ Plymouth St,89.45
15243,0,Wethersfield Ave @ Plymouth St,Wethersfield Ave @ Hanmer St,92.61
15243,0,Jordan Ln @ Hartford Ave,Hartford Ave @ 385 Hartford Ave,118.44
15243,0,Jordan Ln @ Hartford Ave,Hartford Ave @ Jordan Ln,44.21
15243,0,Hartford Ave @ Avalon Pl,Hartford Ave @ Wilcox St,116.45
15243,0,Main St @ Fire Station,Main St @ Center St,112.72
15243,0,Main St @ Garden St,Main St @ 91 Main St,58.43
15243,0,Main St @ 91 Main St,Main St @ Old Pepperidge Ln,111.99
15243,0,Silas Deane Hwy @ Maple St,Silas Deane Hwy @ Sterling Jewelers,90.74
15243,0,Charter Rd @ 41 Charter Rd,Charter Rd @ Montague St,96.41
15243,0,Silas Deane Hwy @ Executive Sq,Executive Sq @ Silas Deane Hwy,22.82
15243,0,Silas Deane Hwy @ Executive Sq,Executive Dr @ Executive Sq,121.94
15243,0,Executive Sq @ Silas Deane Hwy,Executive Dr @ Executive Sq,99.25
15243,1,Executive Dr @ Executive Sq,Executive Sq @ Silas Deane Hwy,91.4
15243,1,Executive Sq @ Silas Deane Hwy,Silas Deane Hwy @ opp Executive Sq,58.68
15243,1,Silas Deane Hwy @ opp Executive Sq,Silas Deane Hwy @ Motel 6,121.79
15243,1,Town Line Rd @ Wal- Mart,Town Line Rd @ Charter Rd,116.85
15243,1,Charter Rd @ Opp Montague St,Charter Rd @ 38 Charter Rd,92.48
15243,1,Wethersfield Shopping Center @ Silas Deane Hwy,Silas Deane Hwy @ CVS,114.27
15243,1,Silas Deane Hwy @ New England Patio & Hearth,Silas Deane Hwy @ Maple St,95.99
15243,1,Silas Deane Hwy @ Coleman Rd,Silas Deane Hwy @ Chamberlain Rd,118.97
15243,1,Silas Deane Hwy @ Chamberlain Rd,Silas Deane Hwy @ opp Stillwold Dr,114.27
15243,1,Main St @ Chesterfield Rd,Main St @ Garden St,113.85
15243,1,Hartford Ave @ opp Wilcox St,Hartford Ave @ opp Avalon Pl,119.25
15243,1,Wethersfield Ave @ opp Goodrich St,Wethersfield Ave @ opp Hanmer St,74.46
15243,1,Wethersfield Ave @ opp Roosevelt St,Wethersfield Ave @ Olds Pl,92.71
15243,1,Wethersfield Ave @ Airport Rd,Wethersfield Ave @ opp Wayland St,69.03
15243,1,Wethersfield Ave @ opp Adelaide St,Wethersfield Ave @ Meadow St,113.25
15243,1,Locust St @ Mr Trophy,Locust St @ HPM Corp,101.43
15243,1,Locust St @ HPM Corp,Locust St @ Sardilli Produce,119.5
15244,0,Blue Hills Ave @ Opp Norfolk St,Blue Hills Ave @ Westbourne Pkwy,84.57
15244,0,Blue Hills Ave @ Opp Burlington St,Blue Hills Ave @ Opp Sharon St,103.41
15244,0,Blue Hills Ave @ Opp Hebron St,Blue Hills Ave @ Opp Chatham St,85.17
15244,0,Blue Hills Ave @ Colebrook St,Blue Hills Ave @ Holcomb St,107.43
15244,0,Blue Hills Ave @ Holcomb St,Blue Hills Ave @ Opp Andover St,103.68
15244,0,Blue Hills Ave @ E Euclid St,Blue Hills Ave @ E Morningside St,92.42
15244,0,Blue Hills Ave @ Gilbert Ave,Blue Hills Ave @ Merriam Ave,118.76
15244,0,Blue Hills Ave @ Merriam Ave,Blue Hills Ave @ Elizabeth Ave,77.75
15244,0,Blue Hills Ave @ Englewood Ave,Blue Hills Ave @ Brookdale Ave,104.79
15244,0,Waterside Crossing @ Waterside Crossing Building 2,Waterside Crossing @ Waterside Crossing Building 1,121.74
15244,0,Waterside Crossing @ Waterside Crossing Building 1,Blue Hills Ave  Ext @ Eversource,119.93
15244,1,Blue Hills Ave @ Rockwell Ave,Blue Hills Ave @ Walsh St,107.61
15244,1,Blue Hills Ave @ Opp Elizabeth Ave,Blue Hills Ave @ Hubbard St,108.61
15244,1,Blue Hills Ave @ Hubbard St,Blue Hills Ave @ Darby St,95.75
15244,1,Blue Hills Ave @ Darby St,Blue Hills Ave @ Brookline Ave,94.6
15244,1,Blue Hills Ave @ Andover St,Blue Hills Ave @ Holcomb St,101.25
15244,1,Blue Hills Ave @ Colebrook St,Blue Hills Ave @ Pembroke St,94.08
15244,1,Blue Hills Ave @ Chatham St,Blue Hills Ave @ Hebron St,81.55
15244,1,Blue Hills Ave @ Hebron St,Blue Hills Ave @ Sharon St,109.67
15244,1,Blue Hills Ave @ Burlington St,Blue Hills Ave @ Westbourne Pkwy,106.44
15244,1,Albany Ave @ Collin Bennett Building,Albany Ave @ Woodland St,124.71
15244,1,Albany Ave @ Chestnut St,Albany Ave @ 62 Albany Ave,101.14
15244,1,Waterside Crossing @ Waterside Crossing Building 2,Waterside Crossing @ Waterside Crossing Building 1,121.74
15244,1,Waterside Crossing @ Waterside Crossing Building 1,Blue Hills Ave  Ext @ Eversource,119.93
15244,1,Griffin Rd S @ W Newberry Rd,Griffin Rd S @ Newberry Rd,71.67
15245,0,Silas Deane Hwy @ Cumberland Ave,Silas Deane Hwy @ Oxford St,118.02
15245,0,Silas Deane Hwy @ Hillcrest Ave,Silas Deane Hwy @ Morrison Ave,98.51
15245,0,Silas Deane Hwy @ Maple St,Silas Deane Hwy @ Sterling Jewelers,90.74
15245,0,Silas Deane Hwy @ Motel 6,Silas Deane Hwy @ opp Executive Sq,121.79
15245,0,1845 Silas Deane Hwy,Silas Deane Hwy @ Kohl's,113.85
15245,0,Silas Deane Hwy @ Parsonage St,Parsonage St @ Silas Deane Hwy,72.64
15245,0,Old Main St @ Riverview Rd,Old Main St @ Town Hall,113.64
15245,0,Main St @ Garden St,Main St @ Opp Dividend Rd,63.6
15245,0,Main St @ 665 Main St,Main St @ 661 Main St,96.62
15245,0,Main St @ Goodrich Ave,Main St @ Freestone Ave,121.66
15245,0,Main St @ Shadow Ln,Main St @ Court St,102.67
15245,0,Main St @ Fairview Heights,Main St @ 519 Main St,103.0
15245,0,Main St @ Iron Gate Ln,Main St @ opp Prospect Pl,94.25
15245,0,Main St @ 373 Main St,Main St @ opp 360 Main St,113.42
15245,0,Wethersfield Ave @ Elliott St,Wethersfield Ave @ Mannz St,74.03
15245,0,Wethersfield Ave @ Bliss St,Wethersfield Ave @ Preston St,112.88
15245,0,Wethersfield Ave @ Preston St,Wethersfield Ave @ Bodwell St,104.52
15245,0,Wethersfield Ave @ Bodwell St,Wethersfield Ave @ Wayland St,86.39
15245,0,Wethersfield Ave @ Wayland St,Wethersfield Ave @ Brown St,103.56
15245,0,Wethersfield Ave @ Brown St,Wethersfield Ave @ Standish St,115.03
15245,0,Wethersfield Ave @ Roosevelt St,Wethersfield Ave @ Plymouth St,89.45
15245,0,Wethersfield Ave @ Plymouth St,Wethersfield Ave @ Hanmer St,92.61
15245,1,Main St @ Union St,Main St @ MLK Dr,115.81
15245,1,Main St @ Riverview Pl,Main St @ Nordland Ave,115.44
15245,1,Main St @ Prospect Pl,Main St @ Nooks Hill Rd,97.63
15245,1,Main St @ Eastwood Rd,Main St @ Shadow Ln,100.56
15245,1,Main St @ Woodlawn Dr,Main St @ opp Park Pl,108.55
15245,1,Main St @ 664 Main St,Main St @ 666 Main St,57.98
15245,1,Silas Deane Hwy @ Executive Sq,Silas Deane Hwy @ 1290 Silas Deane Hwy,76.97
15245,1,Silas Deane Hwy @ 1290 Silas Deane Hwy,Silas Deane Hwy @ 1260 Silas Deane Hwy,124.75
15245,1,Silas Deane Hwy @ New England Patio & Hearth,Silas Deane Hwy @ Maple St,95.99
15245,1,Silas Deane Hwy @ Coleman Rd,Silas Deane Hwy @ Chamberlain Rd,118.97
15245,1,Silas Deane Hwy @ Chamberlain Rd,Silas Deane Hwy @ opp Stillwold Dr,114.27
15245,1,Silas Deane Hwy @ 291 Silas Deane Hwy,Silas Deane Hwy @ 266 Silas Deane Hwy,112.4
15245,1,Silas Deane Hwy @ 266 Silas Deane Hwy,Silas Deane Hwy @ opp Cumberland Ave,88.79
15245,1,Arch St @ Main St,Main St @ Arch St,11.7
15245,1,Wethersfield Ave @ opp Goodrich St,Wethersfield Ave @ opp Hanmer St,74.46
15245,1,Wethersfield Ave @ opp Roosevelt St,Wethersfield Ave @ Olds Pl,92.71
15245,1,Wethersfield Ave @ Airport Rd,Wethersfield Ave @ opp Wayland St,69.03
15245,1,Wethersfield Ave @ opp Adelaide St,Wethersfield Ave @ Meadow St,113.25
15246,0,Albany Ave @ Kent St,Albany Ave @ Baltimore St,121.26
15246,0,Albany Ave @ opp Westerly Terr,Bloomfield Ave @ Unitarian Church,115.24
15246,0,Bloomfield Ave @ Turkey Hill Rd,Bloomfield Ave @ Jerome Way,58.6
15246,0,Tunxis Ave @ Wintonbury Ave,Wintonbury Ave @ Wintonbury Mall,107.54
15246,0,Dorothy Dr @ Woodside Village Shelter 1,Dorothy Dr @ Woodside Village Shelter 2,120.53
15246,0,Dorothy Dr @ Woodside Village Shelter 2,Dorothy Dr @ Woodside Village,63.69
15246,0,Wintonbury Ave @ Wintonbury Mall,Sacred Heart Lot @ Wintonbury Ave,104.27
15246,0,Sacred Heart Lot @ Wintonbury Ave,Wintonbury Ave @ Jerome Ave,108.45
15246,1,Sacred Heart Lot @ Wintonbury Ave,Wintonbury Ave @ opp Jerome Ave,92.47
15246,1,Bloomfield Ave @ Park Ave,Bloomfield Ave @ 707 Bloomfield Ave,90.52
15246,1,Bloomfield Ave @ Park Ave,Mountain Ave @ Bloomfield Ave,26.8
15246,1,Bloomfield Ave @ 707 Bloomfield Ave,Bloomfield Ave @ 705 Bloomfield Ave,92.4
15246,1,Bloomfield Ave @ 707 Bloomfield Ave,Mountain Ave @ Bloomfield Ave,114.3
15246,1,Albany Ave @ Collin Bennett Building,Albany Ave @ Woodland St,124.71
15246,1,Albany Ave @ Chestnut St,Albany Ave @ 62 Albany Ave,101.14
15246,1,Wintonbury Ave @ Tunxis Ave,Mountain Ave @ Bloomfield Ave,121.42
15246,1,Dorothy Dr @ Woodside Village,Dorothy Dr @ Opp Woodside Village Shelter 1,61.98
15246,1,Dorothy Dr @ Opp Woodside Village Shelter 1,Dorothy Dr @ Opp Woodside Village Shelter 2,111.49
15246,1,Tunxis Ave @ 165 Tunxis Ave,Brown St @ Tunxis Ave,110.22
15247,0,Albany Ave @ Kent St,Albany Ave @ Baltimore St,121.26
